"animal","Sire","Dam","Pop","Generation","Sex","Stage","Date","Time","Temp","Mass","Injured","Observer","Camera","Emerged","Latency.S","Latency.Cens","OF.Dist","UZ","OF.Var.Velo","AP.Dist","AP.Lat.Mov","AP.Var.Velo","Understimate.AP","Latency.unt.cen","Latency.unt.up","Latency.cen","Latency.up","JDate_dev","OF.Dist.sqrt","UZ.sqrt","OF.Var.Velo.log","AP.Dist.sqrt","AP.Lat.Mov.sqrt","AP.Var.Velo.log","UZ.log","AP.Lat.Mov.log"
10402,NA,"GI_LC_SA_160","LC","F0","M","A",2017-12-15,12.1466666666667,20.4,337,"N","JD","Old",1,157,157,233.586,20,5.60626,624.597,21.72,6.71338,"N",157,157,12.5299640861417,12.5299640861417,-128,15.2835205368397,4.47213595499958,1.88801768435333,24.9919387003089,4.66047207909242,2.04295648320876,2.99573227355399,3.12324559385295
10403,NA,"GI_LC_SA_160","LC","F0","M","A",2017-12-13,15.5966666666667,20,278,"N","JD","Old",1,111,111,633.543,27,8.91177,392.08,7.6,4.91873,"N",111,111,10.5356537528527,10.5356537528527,-130,25.1702800937932,5.19615242270663,2.29372293986069,19.8010100752462,2.75680975041804,1.77812189885467,3.29583686600433,2.15176220325946
10404,NA,"GI_LC_SA_147","LC","F0","F","A",2017-12-12,10.9133333333333,20.2,533,"N","JD","Old",1,292,292,115.19,11,5.67917,506.688,5.88,9.29316,"N",292,292,17.0880074906351,17.0880074906351,-131,10.7326604343937,3.3166247903554,1.89899372833169,22.5097312289596,2.42487113059643,2.33147959696844,2.39789527279837,1.92861865194525
10405,NA,"GI_LC_SA_147","LC","F0","F","A",2017-12-06,12.0633333333333,20,426,"N","HV","Old",0,NA,395,230.716,20,10.2626,448.921,117.88,17.9587,"N",395,Inf,19.8746069143518,Inf,-137,15.189338366104,4.47213595499958,2.42148750191835,21.1877558981597,10.857255638512,2.94226292907532,2.99573227355399,4.77811458096945
10406,NA,"GI_LC_SA_147","LC","F0","F","A",2017-12-16,15.8633333333333,20,555,"N","RR","Old",0,NA,395,49.3736,1,0.116405,199.085,0.04,4.17405,"N",395,Inf,19.8746069143518,Inf,-127,7.02663504104205,1,0.110113701351477,14.1097484031431,0.2,1.64365574742028,0,0.0392207131532813
10407,NA,"GI_LC_SA_151","LC","F0","F","A",2017-12-06,12.0633333333333,20,367,"N","HV","Old",0,NA,395,1065.99,25,14.5163,331.041,0.04,2.99726,"N",395,Inf,19.8746069143518,Inf,-137,32.6495022932969,5,2.74189108427093,18.194532145675,0.2,1.3856091264002,3.2188758248682,0.0392207131532813
10408,NA,"GI_LC_SA_151","LC","F0","M","A",2017-12-15,12.1466666666667,20.4,343,"N","JD","Old",0,NA,395,1146.52,28,21.1983,493.289,69.76,8.59073,"N",395,Inf,19.8746069143518,Inf,-128,33.8603012390616,5.29150262212918,3.10001570936952,22.2101103103969,8.35224520712844,2.26079700695763,3.3322045101752,4.25929386929158
10409,NA,"GI_LC_SA_151","LC","F0","F","A",2017-12-13,16.88,20.5,418,"N","JD","Old",1,121,121,1041.94,20,12.906,850.752,5.2,31.6014,"N",121,121,11,11,-130,32.2790954024427,4.47213595499958,2.63232040167683,29.1676533166451,2.28035085019828,3.48435523223584,2.99573227355399,1.82454929205105
10410,NA,"GI_LC_SA_151","LC","F0","M","A",2017-12-15,12.7966666666667,20.4,379,"N","JD","Old",1,65,65,889.058,24,11.2863,550.595,1.32,4.12937,"N",65,65,8.06225774829855,8.06225774829855,-128,29.8170756446705,4.89897948556636,2.50848482048041,23.4647608127592,1.14891252930761,1.63498284462374,3.17805383034795,0.841567185678219
10411,NA,"GI_LC_SA_151","LC","F0","UNK","A",2017-12-13,16.88,20.5,296,"N","JD","Old",0,NA,395,700.728,24,13.2332,665.689,0.28,15.077,"N",395,Inf,19.8746069143518,Inf,-130,26.4712674422665,4.89897948556636,2.65557726384109,25.8009495949277,0.529150262212918,2.77738967918082,3.17805383034795,0.246860077931526
10412,NA,"GI_AZ_AG_206","AG","F0","F","A",2018-01-08,15.3633333333333,19.9,444,"N","JD","Old",1,8,8,338.982,21,3.14613,525.411,1.84,4.50587,"N",8,8,2.82842712474619,2.82842712474619,-104,18.4114638201312,4.58257569495584,1.42217536904541,22.9218454754411,1.35646599662505,1.70581479583507,3.04452243772342,1.04380405217311
10413,NA,"GI_AZ_AG_206","AG","F0","F","A",2018-01-05,10.6466666666667,20.2,588,"N","MAB","Old",0,NA,395,546.816,20,7.53751,286.681,29.4,3.03861,"N",395,Inf,19.8746069143518,Inf,-107,23.3840971602497,4.47213595499958,2.1444693961993,16.9316567411462,5.42217668469038,1.3959005733651,2.99573227355399,3.41444260841218
10420,NA,"GI_ABQ_SB_41","ABQ","F0","F","SA",2017-11-15,11.8133333333333,20.3,140,"N","HV","Old",0,NA,395,221.658,20,10.3371,0,200,0,"N",395,Inf,19.8746069143518,Inf,-158,14.8881832336924,4.47213595499958,2.42808053367222,0,14.142135623731,0,2.99573227355399,5.30330490805908
10429,NA,"GI_AZ_AG_209","AG","F0","F","A",2017-12-29,9.91333333333333,20.1,463,"N","MAB","Old",1,85,85,90.1339,1,0.215779,407.805,8.8,5.85641,"N",85,85,9.21954445729289,9.21954445729289,-114,9.49388750723327,1,0.195385023605586,20.1941823305624,2.96647939483827,1.92518398114104,0,2.28238238567653
10430,NA,"GI_AZ_AG_209","AG","F0","F","A",2018-01-08,16.4133333333333,20.4,426,"N","JD","Old",0,NA,395,88.7056,1,0.372753,278.373,8.72,1.39894,"N",395,Inf,19.8746069143518,Inf,-104,9.41836503858286,1,0.316818212568738,16.6845137777521,2.95296461204668,0.875026973123783,0,2.27418561847235
10432,NA,"GI_AZ_AG_213","AG","F0","F","A",2017-12-29,12.5133333333333,19.8,549,"N","JD","Old",1,108,108,494.334,20,19.691,742.229,13.84,24.8443,"N",108,108,10.3923048454133,10.3923048454133,-114,22.2336231865164,4.47213595499958,3.02969882311726,27.2438800467188,3.72021504754765,3.25209007373875,2.99573227355399,2.69732623773923
10433,NA,"GI_AZ_AG_213","AG","F0","F","A",2018-01-04,15.3633333333333,19.9,518,"N","MAB","Old",0,NA,395,46.4067,6,0.263675,57.1249,53.28,0.293042,"N",395,Inf,19.8746069143518,Inf,-108,6.81224632555224,2.44948974278318,0.234024142410422,7.55810161350058,7.29931503635786,0.25699758186078,1.79175946922805,3.99415583496667
10434,NA,"GI_AZ_AG_213","AG","F0","F","A",2017-12-28,10.8633333333333,19.8,499,"N","MAB","Old",0,NA,395,269.339,25,4.89044,356.969,0.4,2.98726,"N",395,Inf,19.8746069143518,Inf,-115,16.4115508103287,5,1.77333069775962,18.8936232628895,0.632455532033676,1.38310427821181,3.2188758248682,0.336472236621213
10435,NA,"GI_AZ_AG_215","AG","F0","F","A",2017-12-28,15.88,20.2,380,"N","JD","Old",0,NA,395,381.271,14,5.54326,444.516,0.4,3.38309,"N",395,Inf,19.8746069143518,Inf,-115,19.5261619372574,3.74165738677394,1.87843551222175,21.0835480884978,0.632455532033676,1.47775395510676,2.63905732961526,0.336472236621213
10436,NA,"GI_AZ_AG_215","AG","F0","F","A",2018-01-05,12.9133333333333,19.9,510,"N","JD","Old",1,6,6,349.5,10,7.97715,399.106,24.76,6.58641,"N",6,6,2.44948974278318,2.44948974278318,-107,18.6949190958399,3.16227766016838,2.19468246000334,19.9776374979626,4.97594212184989,2.02635848873478,2.30258509299405,3.24882290123615
10437,NA,"GI_AZ_AG_215","AG","F0","M","A",2018-01-05,9.09666666666667,19.6,302,"N","MAB","Old",1,341,341,394.332,26,6.84011,214.447,60.72,1.98979,"N",341,341,18.4661853126194,18.4661853126194,-107,19.8577944394638,5.09901951359278,2.05925286487613,14.6440090139278,7.79230389551126,1.09520315082235,3.25809653802148,4.12260802749496
10438,NA,"GI_AZ_AG_221","AG","F0","M","A",2018-01-08,12.6633333333333,20.2,489,"N","MAB","Old",1,100,100,681.932,20,18.2118,197.317,11.32,2.56736,"N",100,100,10,10,-104,26.113827754659,4.47213595499958,2.95552467358808,14.0469569658343,3.36452076825214,1.27182582643134,2.99573227355399,2.51122395810537
10439,NA,"GI_AZ_AG_218","AG","F0","M","A",2018-01-08,13.1633333333333,20.3,501,"N","MAB","Old",0,NA,395,442.577,20,20.8818,347.388,0.12,11.4141,"N",395,Inf,19.8746069143518,Inf,-104,21.0375141117006,4.47213595499958,3.08565524108046,18.638347566241,0.346410161513775,2.51883292338031,2.99573227355399,0.113328685307003
10440,NA,"GI_AZ_AG_218","AG","F0","F","A",2017-12-28,11.3633333333333,20,603,"N","MAB","Old",0,NA,395,182.935,23,4.32708,584.929,4.08,8.97008,"N",395,Inf,19.8746069143518,Inf,-115,13.5253465759662,4.79583152331272,1.67280324565577,24.1853054559995,2.01990098767242,2.29958860801377,3.13549421592915,1.62531126159039
10441,NA,"GI_AZ_AG_218","AG","F0","F","A",2018-01-08,15.9133333333333,20.2,521,"N","JD","Old",0,NA,395,557.482,26,14.4814,917.46,35.08,12.6642,"N",395,Inf,19.8746069143518,Inf,-104,23.6110567319635,5.09901951359278,2.73963930334868,30.2896021763245,5.92283715798434,2.61477927394144,3.25809653802148,3.58573869519442
10442,NA,"GI_AZ_AG_226","AG","F0","M","A",2018-01-05,9.09666666666667,19.6,350,"N","MAB","Old",0,NA,395,776.261,27,16.1935,256.903,46.8,2.11773,"N",395,Inf,19.8746069143518,Inf,-107,27.8614608375081,5.19615242270663,2.84453140541783,16.0281939094834,6.84105255059483,1.13710517291562,3.29583686600433,3.86702563949741
10443,NA,"GI_AZ_AG_226","AG","F0","F","A",2017-12-29,13.8966666666667,20.2,531,"N","JD","Old",1,171,171,26.7575,1,0.0105006,172.286,0.04,1.91251,"N",171,171,13.076696830622,13.076696830622,-114,5.17276521794678,1,0.0104458516268251,13.1257761675262,0.2,1.06901525236232,0,0.0392207131532813
10444,NA,"GI_AZ_AG_226","AG","F0","F","A",2017-12-29,9.36333333333333,19.8,391,"N","MAB","Old",0,NA,395,31.5223,1,0.0333037,301.137,28.56,2.38872,"N",395,Inf,19.8746069143518,Inf,-114,5.61447237057945,1,0.032761144992431,17.3532993980972,5.34415568635495,1.22045226896971,0,3.38642209608
10445,NA,"GI_AZ_AG_225","AG","F0","F","SA",2017-12-28,11.3633333333333,20,362,"N","MAB","Old",0,NA,395,437.335,20,19.8757,432.861,84.84,17.2571,"N",395,Inf,19.8746069143518,Inf,-115,20.9125560369841,4.47213595499958,3.03858580310883,20.805311821744,9.21086315173556,2.90455404546753,2.99573227355399,4.45248509832244
10446,NA,"GI_AZ_AG_225","AG","F0","F","A",2017-12-29,9.36333333333333,19.8,420,"N","MAB","Old",0,NA,395,30.1546,1,0.0173211,333.539,121.08,7.85612,"N",395,Inf,19.8746069143518,Inf,-114,5.49132042408745,1,0.0171727997800973,18.2630501286067,11.0036357627831,2.18110874545004,0,4.80467656753615
10447,NA,"GI_AZ_AG_225","AG","F0","F","A",2017-12-28,12.43,20.2,551,"N","MAB","Old",0,NA,395,65.393,1,0.546431,437.807,0.2,8.46885,"N",395,Inf,19.8746069143518,Inf,-115,8.08659384413487,1,0.435949695270806,20.9238380800464,0.447213595499958,2.24800746370998,0,0.182321556793955
10448,NA,"GI_AZ_AG_240","AG","F0","F","A",2017-12-29,9.91333333333333,20.1,377,"Y","MAB","Old",1,218,218,738.508,27,13.5996,638.117,3.96,5.58433,"N",218,218,14.7648230602334,14.7648230602334,-114,27.1755036751851,5.19615242270663,2.6809941310787,25.2609778116367,1.98997487421324,1.88469258362541,3.29583686600433,1.60140574073684
10449,NA,"GI_AZ_AG_244","AG","F0","F","A",2017-12-28,11.3633333333333,20,409,"N","MAB","Old",1,286,286,39.7484,1,0.0702449,226.511,133.64,6.72979,"N",286,286,16.9115345252878,16.9115345252878,-115,6.30463321692864,1,0.0678875007897987,15.0502823893773,11.5602768132947,2.04508169534803,0,4.90260454988255
10450,NA,"GI_AZ_AG_216","AG","F0","F","A",2018-01-04,14.48,19.9,467,"N","JD","Old",0,NA,395,216.027,15,8.3548,160.183,142.56,2.68704,"N",395,Inf,19.8746069143518,Inf,-108,14.6978569866494,3.87298334620742,2.23588958055578,12.6563422836142,11.9398492452794,1.30482396812183,2.70805020110221,4.96675306627941
10451,NA,"GI_AZ_AG_216","AG","F0","F","A",2018-01-04,13.9466666666667,19.8,470,"N","JD","Old",0,NA,395,455.877,20,11.7694,53.2409,7.6,0.220869,"N",395,Inf,19.8746069143518,Inf,-108,21.3512763084552,4.47213595499958,2.54705168381923,7.29663621129627,2.75680975041804,0.199562900265391,2.99573227355399,2.15176220325946
10452,NA,"GI_AZ_AG_216","AG","F0","F","A",2017-12-28,13.9966666666667,19.8,396,"N","JD","Old",1,18,18,864.737,18,28.438,251.123,129.12,5.2875,"N",18,18,4.24264068711928,4.24264068711928,-115,29.4064108656599,4.24264068711928,3.38228635677039,15.8468608878857,11.3630981690734,1.83856353542586,2.89037175789616,4.86845710160515
10453,NA,"GI_AZ_AG_230","AG","F0","F","A",2017-12-29,12.5133333333333,19.8,527,"N","JD","Old",0,NA,395,45.1748,1,0.217461,269.355,54.36,7.76087,"N",395,Inf,19.8746069143518,Inf,-114,6.72122012732807,1,0.196767542607335,16.4120382646398,7.3729234364667,2.17029521508538,0,4.01385731130941
10454,NA,"GI_AZ_AG_230","AG","F0","F","A",2018-01-08,12.6633333333333,20.2,491,"Y","MAB","Old",1,216,216,56.5305,1,0.21739,86.2811,135.44,0.935371,"N",216,216,14.6969384566991,14.6969384566991,-104,7.51867674527905,1,0.196709222816909,9.28876202731021,11.6378692207809,0.660299039369805,0,4.91588495755045
10455,NA,"GI_AZ_AG_230","AG","F0","F","A",2017-12-28,12.43,20.2,397,"N","MAB","Old",0,NA,395,76.5538,1,0.293258,585.139,0.24,14.1082,"N",395,Inf,19.8746069143518,Inf,-115,8.74950284301914,1,0.257164615847945,24.1896465455781,0.489897948556636,2.71523764278218,0,0.215111379616945
10456,NA,"GI_AZ_AG_233","AG","F0","F","A",2018-01-04,13.9466666666667,19.8,324,"N","JD","Old",1,389,389,250.175,20,6.15112,562.893,13.76,9.68935,"N",389,389,19.723082923316,19.723082923316,-108,15.8169213186385,4.47213595499958,1.96726898779527,23.7253661720952,3.70944739819828,2.36924791869811,2.99573227355399,2.69192081917233
10457,NA,"GI_AZ_AG_233","AG","F0","F","A",2018-01-08,13.1633333333333,20.3,501,"N","MAB","Old",1,104,104,1016.32,28,27.9715,649.569,1.12,12.7794,"N",104,104,10.1980390271856,10.1980390271856,-104,31.879774152274,5.29150262212918,3.36631258814191,25.4866435608928,1.05830052442584,2.62317472327326,3.3322045101752,0.751416088683921
10458,NA,"GI_AZ_AG_233","AG","F0","F","A",2018-01-03,15.63,19.9,455,"N","MAB","Old",0,NA,395,1123.99,20,22.7125,839.115,22.16,15.1591,"N",395,Inf,19.8746069143518,Inf,-109,33.5259600906521,4.47213595499958,3.16600233526113,28.9674817683554,4.70744091837593,2.78248335847273,2.99573227355399,3.14242665270479
10459,NA,"GI_LC_SA_170","LC","F0","F","A",2017-12-16,15.8633333333333,20,484,"N","RR","Old",1,206,206,529.078,21,18.106,794.513,0.36,26.3825,"N",206,206,14.3527000944073,14.3527000944073,-127,23.0016955896734,4.58257569495584,2.95000242184782,28.187106981739,0.6,3.30990412321576,3.04452243772342,0.307484699747961
10461,NA,"GI_LC_SA_170","LC","F0","M","A",2017-12-13,15.5966666666667,20,392,"N","JD","Old",1,59,59,308.88,23,11.3794,415.77,5.28,8.12505,"N",59,59,7.68114574786861,7.68114574786861,-130,17.5749822190522,4.79583152331272,2.51603380081541,20.3904389359327,2.29782505861521,2.2110233789056,3.13549421592915,1.83736998048011
10462,NA,"GI_AZ_AG_234","AG","F0","F","A",2017-12-29,13.8966666666667,20.2,473,"N","JD","Old",1,116,116,446.24,11,4.0462,102.28,75.08,1.43452,"N",116,116,10.770329614269,10.770329614269,-114,21.1243934824174,3.3166247903554,1.61863548478814,10.1133575038164,8.66487160897379,0.889749611846143,2.39789527279837,4.33178541823713
10463,NA,"GI_AZ_AG_234","AG","F0","F","A",2018-01-04,16.0633333333333,19.8,470,"N","MAB","Old",0,NA,395,50.3701,1,0.173322,28.8555,NA,0.0134829,"N",395,Inf,19.8746069143518,Inf,-108,7.09718958461728,1,0.159839041804338,5.37173156440267,NA,0.0133928145426172,0,NA
10464,NA,"GI_AZ_AG_234","AG","F0","F","A",2018-01-04,16.6633333333333,19.9,520,"N","MAB","Old",1,85,85,540.118,30,11.0934,61.3294,NA,0.165677,"N",85,85,9.21954445729289,9.21954445729289,-108,23.2404388943066,5.47722557505166,2.49265984924279,7.83130895827766,NA,0.153302034115044,3.40119738166216,NA
10465,NA,"GI_LC_SA_180","LC","F0","F","A",2017-12-06,11.3466666666667,19.7,340,"N","HV","Old",0,NA,395,803.255,26,50.0306,360.42,38.12,8.39139,"N",395,Inf,19.8746069143518,Inf,-137,28.3417536507535,5.09901951359278,3.93242545279629,18.9847307065441,6.17413961617325,2.2397933120838,3.25809653802148,3.66663384516662
10466,NA,"GI_LC_SA_180","LC","F0","F","A",2017-12-13,14.9633333333333,20.2,383,"N","MAB","Old",1,154,154,597.627,23,13.4038,569.891,23.48,9.5059,"N",154,154,12.4096736459909,12.4096736459909,-130,24.4464107794989,4.79583152331272,2.6674920606583,23.8723899096844,4.84561657583429,2.35193700411602,3.13549421592915,3.19785645764413
10467,NA,"GI_LC_SA_180","LC","F0","F","A",2017-12-08,9.59666666666667,19.6,400,"N","HL","Old",1,279,279,520.719,20,10.6812,808.558,2.6,6.72812,"N",279,279,16.7032930884901,16.7032930884901,-135,22.8192681740673,4.47213595499958,2.45798071184874,28.4351542988604,1.61245154965971,2.04486562473997,2.99573227355399,1.28093384546206
10468,NA,"GI_LC_SA_180","LC","F0","M","A",2017-12-15,10.13,20.1,414,"N","MAB","Old",0,NA,395,672.141,27,13.6043,339.708,0.28,5.85056,"N",395,Inf,19.8746069143518,Inf,-128,25.9256822475321,5.19615242270663,2.68131600589957,18.431169252112,0.529150262212918,1.92433040075745,3.29583686600433,0.246860077931526
10469,NA,"GI_LC_SA_180","LC","F0","M","A",2017-12-06,12.0633333333333,20,295,"N","HV","Old",0,NA,395,842.923,27,32.5893,737.836,0.2,10.4787,"N",395,Inf,19.8746069143518,Inf,-137,29.0331362411986,5.19615242270663,3.51420756387148,27.1631367849886,0.447213595499958,2.44049314406112,3.29583686600433,0.182321556793955
10470,NA,"GI_AZ_AG_238","AG","F0","F","A",2018-01-05,13.5133333333333,20.2,319,"N","JD","Old",0,NA,395,679.218,20,29.055,162.555,110.24,4.99798,"N",395,Inf,19.8746069143518,Inf,-107,26.0618111419755,4.47213595499958,3.40302903649113,12.7497058789605,10.4995237987253,1.79142274587644,2.99573227355399,4.71169002936576
10471,NA,"GI_AZ_AG_238","AG","F0","F","A",2018-01-03,14.5633333333333,19.8,445,"N","MAB","Old",1,6,6,833.425,20,16.1986,344.315,16.36,6.30303,"N",6,6,2.44948974278318,2.44948974278318,-109,28.8691011290618,4.47213595499958,2.84482798515779,18.5557268787833,4.04474968323134,1.9882893305304,2.99573227355399,2.8541687092322
10472,NA,"GI_AZ_AG_238","AG","F0","F","A",2017-12-28,15.88,20.2,442,"N","JD","Old",0,NA,395,46.3375,5,0.734962,28.5216,NA,0.0262579,"N",395,Inf,19.8746069143518,Inf,-115,6.80716534249022,2.23606797749979,0.550985511141679,5.34056176820379,NA,0.0259190796842265,1.6094379124341,NA
10473,NA,"GI_AZ_AG_245","AG","F0","F","A",2018-01-08,11.5633333333333,19.9,508,"N","MAB","Old",0,NA,395,204.837,14,3.74012,337.17,66.12,11.6103,"N",395,Inf,19.8746069143518,Inf,-104,14.3121277244161,3.74165738677394,1.55606245184223,18.362189411941,8.13142054010245,2.53451394033618,2.63905732961526,4.20648206215895
10474,NA,"GI_AZ_AG_245","AG","F0","F","A",2018-01-04,16.6633333333333,19.9,476,"N","MAB","Old",1,54,54,283.179,10,7.93147,129.266,20.48,1.07355,"N",54,54,7.34846922834953,7.34846922834953,-108,16.8279232230243,3.16227766016838,2.18958099500288,11.3695206583215,4.5254833995939,0.729262114230783,2.30258509299405,3.06712226964066
10475,NA,"GI_AZ_AG_245","AG","F0","F","A",2018-01-05,13.5133333333333,20.2,479,"N","JD","Old",0,NA,395,144.805,20,24.8955,242.139,15.6,5.16072,"N",395,Inf,19.8746069143518,Inf,-107,12.0334949204294,4.47213595499958,3.25406920843631,15.5608161739672,3.9496835316263,1.81819365383201,2.99573227355399,2.8094026953625
10476,NA,"GI_AZ_AG_246","AG","F0","F","A",2018-01-04,14.48,19.9,564,"N","JD","Old",0,NA,395,617.306,24,19.0546,370.168,7.04,8.56388,"N",395,Inf,19.8746069143518,Inf,-108,24.8456434813027,4.89897948556636,2.99845855387227,19.239750518133,2.65329983228432,2.25799350246592,3.17805383034795,2.08442908319087
10477,NA,"GI_AZ_AG_246","AG","F0","F","A",2018-01-04,13.33,19.5,521,"N","JD","Old",1,166,166,166.797,16,6.9189,566.184,5.84,19.5924,"N",166,166,12.8840987267251,12.8840987267251,-108,12.9149912891957,4,2.06925230729149,23.7946212409443,2.41660919471891,3.02492207568453,2.77258872223978,1.92278773163446
10478,NA,"GI_AZ_AG_246","AG","F0","F","A",2017-12-28,11.8966666666667,20.1,410,"N","MAB","Old",0,NA,395,258.205,20,8.14529,567.168,0.6,17.2322,"N",395,Inf,19.8746069143518,Inf,-115,16.0687585083603,4.47213595499958,2.2132389926577,23.815289206726,0.774596669241483,2.90318926160678,2.99573227355399,0.470003629245736
10479,NA,"GI_AZ_AG_249","AG","F0","F","A",2017-12-29,10.4966666666667,20.1,445,"N","MAB","Old",0,NA,395,696.538,23,12.5651,281.272,47.84,5.57354,"N",395,Inf,19.8746069143518,Inf,-114,26.3920063655646,4.79583152331272,2.60750031799673,16.7711657316956,6.91664658631623,1.88305250017442,3.13549421592915,3.8885496492425
10480,NA,"GI_AZ_AG_249","AG","F0","F","A",2018-01-05,14.9133333333333,19.9,563,"N","JD","Old",1,121,121,666.3,14,14.9983,323.129,8.72,6.92071,"N",121,121,11,11,-107,25.8127875286649,3.74165738677394,2.77248246659485,17.9757892733532,2.95296461204668,2.06948084827298,2.63905732961526,2.27418561847235
10481,NA,"GI_AZ_AG_249","AG","F0","F","A",2017-12-29,13.3466666666667,19.9,399,"N","JD","Old",0,NA,395,836.833,25,23.1536,578.815,10.24,11.3411,"N",395,Inf,19.8746069143518,Inf,-114,28.9280659567832,5,3.18443343731198,24.0585743551026,3.2,2.51293515550928,3.2188758248682,2.41947884446554
10482,NA,"GI_AZ_AG_251","AG","F0","F","A",2017-12-29,9.91333333333333,20.1,398,"N","MAB","Old",1,89,89,356.34,33,5.12039,363.301,34.56,3.72088,"N",89,89,9.4339811320566,9.4339811320566,-114,18.8769700958602,5.74456264653803,1.81162581998405,19.0604564478399,5.87877538267963,1.55199522289753,3.49650756146648,3.5712214106457
10483,NA,"GI_AZ_AG_251","AG","F0","F","A",2018-01-08,12.1133333333333,20.1,530,"N","MAB","Old",1,310,310,451.38,23,6.94591,609.507,11.96,7.23324,"N",310,310,17.606816861659,17.606816861659,-104,21.2457054483959,4.79583152331272,2.0726573308747,24.6881955598217,3.45832329315812,2.10817961886918,3.13549421592915,2.56186769092413
10484,NA,"GI_AZ_AG_251","AG","F0","F","A",2017-12-28,14.6633333333333,20.1,392,"N","JD","Old",1,0,0,325.072,15,9.97074,366.507,67,8.23368,"N",0,0,0,0,-115,18.0297531874399,3.87298334620742,2.39523172871213,19.1443725412979,8.18535277187245,2.22285766894674,2.70805020110221,4.21950770517611
10485,NA,"GI_AZ_AG_252","AG","F0","F","A",2018-01-04,16.6633333333333,19.9,440,"N","MAB","Old",1,318,318,21.0485,1,0.0105273,572.736,64.96,17.4158,"N",318,318,17.832554500127,17.832554500127,-108,4.58786442694202,1,0.0104722738251543,23.9319033927517,8.05977667184395,2.91320899179892,0,4.1890484976914
10486,NA,"GI_AZ_AG_252","AG","F0","F","A",2017-12-28,14.6633333333333,20.1,597,"N","JD","Old",1,64,64,574.716,29,19.3142,153.85,152.8,4.19227,"N",64,64,8,8,-115,23.973235075809,5.3851648071345,3.01132014889564,12.4036285013701,12.36122971229,1.64717098113134,3.36729582998647,5.03565305707154
10487,NA,"GI_AZ_AG_252","AG","F0","F","A",2017-12-29,13.8966666666667,20.2,479,"N","JD","Old",0,NA,395,57.5068,5,0.230017,238.938,0.04,3.61768,"N",395,Inf,19.8746069143518,Inf,-114,7.58332380951783,2.23606797749979,0.207027990427026,15.4576194803728,0.2,1.52989241446466,1.6094379124341,0.0392207131532813
10491,NA,"GI_AZ_AG_253","AG","F0","F","A",2018-01-04,13.33,19.5,456,"N","JD","Old",0,NA,395,498.854,20,7.57729,181.534,6.04,5.11821,"N",395,Inf,19.8746069143518,Inf,-108,22.3350397358053,4.47213595499958,2.14911801279265,13.4734553845701,2.4576411454889,1.81126957008242,2.99573227355399,1.95160817016995
10492,NA,"GI_AZ_AG_253","AG","F0","F","A",2018-01-03,14.03,19.8,723,"N","MAB","Old",0,NA,395,228.521,16,3.37225,222.581,16.08,1.47254,"N",395,Inf,19.8746069143518,Inf,-109,15.1169110601339,4,1.47527775074716,14.9191487692831,4.00998753115268,0.905245962341401,2.77258872223978,2.83790818836042
10493,NA,"GI_AZ_AG_253","AG","F0","F","A",2017-12-28,15.88,20.2,471,"N","JD","Old",0,NA,395,225.247,19,4.07205,107.752,87,0.999023,"N",395,Inf,19.8746069143518,Inf,-115,15.0082310749802,4.35889894354067,1.6237450751305,10.3803660821765,9.32737905308882,0.692658561204949,2.94443897916644,4.47733681447821
10494,NA,"GI_LC_SA_170","LC","F0","F","A",2017-12-07,14.23,19.8,467,"N","BK","Old",0,NA,395,59.153,1,0.284735,154.608,69.28,4.39863,"N",395,Inf,19.8746069143518,Inf,-136,7.69109875115383,1,0.25055247139881,12.4341465328345,8.32346081867392,1.6861452176783,0,4.2524872633189
10513,NA,"GI_LC_SA_180","LC","F0","F","A",2017-12-15,12.1466666666667,20.4,390,"N","JD","Old",1,70,70,347.308,19,10.6145,58.9392,166.56,2.7606,"N",70,70,8.36660026534076,8.36660026534076,-128,18.6362013296702,4.35889894354067,2.45225431751275,7.67718698482719,12.9058126439213,1.32457851913924,2.94443897916644,5.12134149607883
10514,NA,"GI_AZ_AG_257","AG","F0","F","A",2017-12-29,10.4966666666667,20.1,345,"N","MAB","Old",0,NA,395,1220.74,31,24.0909,574.423,2.72,17.62,"N",395,Inf,19.8746069143518,Inf,-114,34.9390898564917,5.56776436283002,3.22250523059987,23.9671233150748,1.64924225024706,2.92423627184892,3.43398720448515,1.31372366828506
10515,NA,"GI_AZ_AG_257","AG","F0","F","A",2018-01-03,15.63,19.9,308,"N","MAB","Old",1,5,5,329.782,24,4.29635,721.848,0.04,7.91058,"N",5,5,2.23606797749979,2.23606797749979,-109,18.1599008807868,4.89897948556636,1.66701790406431,26.8672291090838,0.2,2.18723933476253,3.17805383034795,0.0392207131532813
10516,NA,"GI_AZ_AG_257","AG","F0","F","A",2018-01-03,15.08,19.9,427,"N","MAB","Old",1,21,21,35.2535,1,0.0503709,50.6813,138.76,0.490438,"N",21,21,4.58257569495584,4.58257569495584,-109,5.93746578937513,1,0.0491433398907824,7.11907999674115,11.7796434581018,0.399070036491215,0,4.9399266658258
10517,NA,"GI_AZ_AG_261","AG","F0","F","A",2018-01-04,14.48,19.9,469,"N","JD","Old",1,14,14,294.623,20,7.04709,244.857,65.04,3.89408,"N",14,14,3.74165738677394,3.74165738677394,-108,17.164585634381,4.47213595499958,2.08531053539373,15.6479072083138,8.06473806146238,1.58802631143367,2.99573227355399,4.19026061905193
